hotel_id
108660
256490
407854
165399
29095
28940
11739
4978
1053
345
8160
41026
40043
345
54420
931941
29810
252326
10754
152227
291359
295135
222481
444562
5041
17828
108660
532100
4249
7391
44328
108250
783906
8491
106162
410011
4287
108660
83809
286830
39144
54837
165399
81858
54617
442212
256490
411887
65125
18664
10921
68634
774143
25677
25612
407854
7926
407854
165476
538
43344
407854
23336
27619
44498
28387
159132
33693
8431
410011
1368
44223
56695
345
288670
161872
240223
407854
23961
335126
108811
53242
18603
24582
24153
81872
30072
78244
256490
65386
24031
51773
10671
48813
108539
2730
2452
108579
23738
7187
5141
6936
410011
41186
652133
286830
25510
34467
48425
296577
256490
6289
46248
46305
317948
930362
89687
256490
10923
100990
27672
4310
55
16564
407854
1058
529
149116
410011
75154
6355
264300
73034
159162
29663
28841
62422
861850
23781
399481
65162
18650
28461
64895
6989
5293
30166
335840
27610
286830
10025
286830
256490
73552
108660
574468
410011
98326
212887
89511
2937
25232
28992
54618
290677
276135
66628
286830
287941
3947
924155
29284
410011
44363
108660
85142
68634
4973
57009
808
53242
46248
76082
121428
54853
43080
56186
1418
27171
30500
55186
407854
16126
8580
410011
44299
302220
410011
544361
8591
12132
10825
24592
19722
86297
568525
3562
29174
407854
621153
28809
271767
256490
410011
30182
256490
256490
64309
1036
108741
5151
256490
29935
869961
1368
53948
4453
46315
33682
19882
29871
29879
25306
696
487717
43248
2067
407854
687290
4624
286830
6327
6805
10891
43103
293162
8211
25189
1173
1064
7538
8429
286830
28118
108579
86237
51762
241093
445007
70634
968588
567054
22214
253971
19722
48716
47859
23787
28834
1063
410011
28165
410011
286830
43054
85610
17856
241489
9209
86204
4907
86056
443911
344844
51381
407854
26327
93072
410011
10707
83063
286830
50324
69037
1062
25189
18180
566696
8933
25510
62421
33513
15967
78815
746860
286830
50278
178529
68062
92336
433173
29150
247906
4973
7170
73493
30101
46301
108574
16566
66628
510
4819
52884
16179
286830
54679
10412
1095
29777
10671
24036
286830
45609
10671
108660
56836
44237
108660
551721
24790
462700
462496
102845
47842
29498
40054
410011
407854
410011
399686
301
218
234457
256490
10671
28655
78922
256056
108660
286830
8261
56675
761769
1060
237239
410011
293
62401
59
56739
24796
71624
40284
26379
155459
66633
62422
25660
46028
410011
54805
29678
4912
255155
15088
10934
1031
410011
5146
6734
55179
51758
173608
297910
10922
301666
82512
12481
11849
410011
286830
1189
28714
410011
44639
7216
39957
19602
24110
256490
410011
46199
9753
28633
17344
23052
159738
30542
83163
44498
24824
10016
28839
20677
28918
410011
286091
30500
19722
108660
96782
51956
44457
54428
4907
69037
410011
78143
23719
288622
286830
61011
407854
52882
23945
33938
40942
392
17907
8301
230131
407854
25489
11027
73467
281141
165399
51003
246390
84788
9802
42577
65427
108660
293908
28940
159129
410011
10754
407854
30362
410011
2452
410011
410011
108571
268
10949
43345
70603
22312
9811
256490
5089
15915
